ID,Timestamp,Language,COVIDStatus5,COVIDStatus4,COVIDStatus3,COVIDStatus2,COVIDStatus1,COVIDStatus0,Isolation,FR1,FR2,FR3,FR4,FR5,FR6,FR7,FR8,FR9,FR10,DP1,DP2,DP3,DP4,DP5,Erg1,Erg2,Erg3,Erg4,Erg5,Erg6,OS1,OS2,OS3,OS4,OS5,OS6,OS7,OS8,OS9,OS10,OS11,OS12,OS13,OS14,OS15,OS16,OS17,OS18,OS19,OS20,OS21,OS22,WHO5B1,WHO5B2,WHO5B3,WHO5B4,WHO5B5,WHO5S1,WHO5S2,WHO5S3,WHO5S4,WHO5S5,HPQB1,HPQB2,HPQB3,HPQB4,HPQB6,HPQB5,HPQB7,HPQB8,HPQS1,HPQS2,HPQS3,HPQS4,HPQS6,HPQS5,HPQS7,HPQS8,PerformanceOthers,PerB1item,PerS1item,RolesIncludeDeveloper,YearsOfExperience,YearsOfWorkFromHomeExperience,Fulltime,Coinhabitants,Children,Age,Gender,Country,Education,OrganizationSize,Disabilities,AtLeastOneOpenResponse
,2020-04-10 08:00:48,Chinese,0,0,0,0,0,1,2,-1,-1,-1,1,-1,-1,0,1,1,0,2,2,4,4,4,3,2,2,2,1,1,yes,both,both,helpful,yes,yes,yes,yes,yes,yes,yes,yes,helpful,helpful,helpful,helpful,helpful,both,yes,both,yes,both,4,3,3,4,3,4,4,4,4,4,2,0,0,0,1,1,1,0,2,1,0,0,1,1,0,0,9,9,9,1,3,1,1,4,1,2,Female,China,2,2,0,1
,2020-04-10 08:00:50,Chinese,0,0,0,0,0,1,2,-1,-1,-1,1,0,0,-1,1,1,,-99,4,-99,4,-99,1,2,2,2,-2,1,yes,helpful,both,helpful,helpful,yes,yes,yes,yes,,,,yes,,,,,,yes,yes,helpful,yes,1,3,2,3,1,1,1,1,1,1,2,1,0,1,0,1,0,0,3,1,0,0,1,1,0,0,10,9,9,1,5,0,1,4,0,3,Female,China,2,2,0,
,2020-04-10 08:06:36,Chinese,0,0,0,0,0,1,2,,,0,0,,,1,0,1,,2,3,2,4,3,2,2,2,2,1,2,yes,yes,yes,helpful,yes,yes,yes,helpful,yes,helpful,yes,helpful,yes,helpful,helpful,helpful,helpful,helpful,helpful,yes,yes,yes,4,4,4,3,3,4,4,3,3,4,3,0,0,1,1,1,2,2,3,0,0,1,0,1,2,2,7,8,8,1,6,,1,5,1,4,Male,China,2,2,0,
,2020-04-10 08:06:59,Chinese,0,0,0,0,0,1,2,-1,0,0,0,0,0,0,0,0,3,2,2,2,3,2,1,2,2,2,2,1,,,,,helpful,helpful,,,yes,,,,yes,,,,,,,yes,yes,yes,4,4,4,4,4,4,4,4,4,4,3,2,2,2,1,1,2,2,3,2,2,1,1,1,2,2,8,8,8,1,13,1,1,3,1,5,Male,China,2,2,0,1
,2020-04-10 08:22:04,Chinese,0,0,0,0,0,1,2,-1,-1,-1,1,1,0,1,0,1,,4,0,0,4,4,-1,1,1,-1,-2,-2,both,yes,helpful,,yes,both,yes,helpful,both,yes,helpful,helpful,both,helpful,,,,both,helpful,helpful,helpful,helpful,2,2,2,2,2,1,1,1,1,1,3,1,1,1,2,2,1,2,2,1,1,1,2,1,1,2,7,8,8,1,,,1,,,3,Female,China,2,2,0,
,2020-04-10 08:45:02,Chinese,0,0,0,0,0,1,2,-1,-1,-1,1,1,1,1,1,1,0,4,-99,-99,4,4,1,3,3,3,3,3,yes,yes,yes,helpful,yes,yes,yes,yes,yes,helpful,yes,yes,yes,helpful,helpful,helpful,helpful,yes,yes,yes,yes,helpful,5,5,5,5,5,5,5,5,5,5,3,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,9,9,9,1,2,0,1,5,3,4,Male,China,2,2,0,
,2020-04-10 08:51:12,Chinese,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,2,3,3,-99,3,3,3,3,3,3,3,3,both,both,both,yes,yes,both,yes,both,yes,both,both,yes,both,both,both,both,both,both,yes,yes,yes,both,4,4,4,4,4,2,2,2,2,2,3,1,0,1,1,1,1,2,3,1,0,1,1,1,2,2,9,8,9,1,6,0.5,1,3,0,3,Male,China,2,2,0,
,2020-04-10 08:52:33,Chinese,0,0,0,0,0,1,3,-1,-1,-1,1,,,-1,0,-1,0,2,3,3,4,4,3,3,3,3,3,3,yes,both,both,yes,yes,yes,yes,yes,both,,yes,both,yes,,,,yes,yes,both,both,both,both,5,5,5,5,5,5,5,5,5,5,3,1,0,1,1,1,1,2,3,1,0,1,1,1,1,2,4,9,9,1,5,0.5,1,6,1,3,Male,China,2,2,0,
,2020-04-10 09:25:20,Chinese,0,0,0,0,0,1,2,-1,-1,-1,1,-1,-1,0,1,1,0,2,2,4,4,4,3,3,3,3,3,3,yes,yes,both,helpful,yes,yes,yes,both,both,helpful,yes,yes,helpful,helpful,helpful,helpful,helpful,helpful,yes,yes,yes,yes,5,5,5,,5,4,4,3,3,4,2,0,0,1,0,0,2,0,2,0,0,1,0,1,2,0,9,9,9,1,3,1,1,4,1,2,Female,China,2,2,0,1
,2020-04-04 13:09:26,Chinese,0,0,0,0,0,1,2,0,0,0,0,0,0,-1,0,0,0,3,3,0,4,3,2,2,2,2,2,1,both,yes,yes,,yes,yes,yes,yes,yes,,yes,yes,,,,,,yes,yes,yes,yes,yes,3,3,3,3,3,4,4,4,4,4,3,1,1,1,1,1,2,2,3,1,1,1,1,1,2,2,7,9,8,1,16,0.1,1,6,2,5,Male,China,4,6,0,1
,2020-04-04 13:27:36,Chinese,0,0,0,0,0,1,2,0,0,0,0,-1,-1,1,0,0,,1,2,1,3,0,-1,1,2,1,-1,-1,,,,,helpful,helpful,helpful,helpful,yes,yes,helpful,helpful,helpful,,,,,,,,,,3,3,3,2,2,2,2,4,4,2,1,3,2,2,1,1,1,-1,2,2,2,2,2,2,1,-3,7,7,5,1,2,0,1,3,0,2,Female,China,2,6,0,
,2020-04-04 13:28:49,Chinese,0,0,0,0,0,1,2,1,1,1,1,0,0,-1,0,1,,2,2,1,4,4,2,2,2,2,1,1,helpful,helpful,yes,helpful,yes,yes,yes,yes,yes,yes,yes,yes,yes,helpful,helpful,helpful,helpful,yes,yes,yes,yes,yes,4,4,4,4,4,4,4,4,3,2,4,1,1,1,1,1,4,3,4,1,1,1,1,1,4,3,7,8,8,1,15,0.5,1,5,1,5,Male,China,3,6,0,1
,2020-04-04 13:45:43,Chinese,0,0,0,0,0,1,2,,1,,1,0,1,-1,1,1,0,4,2,1,3,3,2,2,2,2,2,2,yes,helpful,,,yes,yes,yes,helpful,both,yes,helpful,helpful,helpful,,,,helpful,,,,,,4,4,4,4,3,3,3,4,4,3,3,1,2,2,2,2,2,2,3,1,1,2,2,1,2,3,5,8,8,0,19,1,1,3,0,7,Male,China,4,3,0,
,2020-04-04 14:32:56,Chinese,0,0,0,0,0,1,2,1,1,1,1,0,0,0,1,1,,4,3,0,4,4,3,3,3,3,3,3,yes,yes,yes,helpful,yes,yes,yes,helpful,yes,helpful,yes,yes,both,helpful,helpful,helpful,both,both,both,both,both,both,5,5,5,5,5,5,5,5,5,5,2,2,1,1,1,1,2,0,3,1,1,1,1,1,1,2,6,6,8,1,18,1,1,5,1,5,Female,China,3,6,0,1
,2020-04-04 15:09:59,Chinese,0,0,0,0,0,1,2,0,-1,0,1,-1,0,-1,0,1,0,4,0,0,4,1,-1,-1,2,2,-1,-1,yes,yes,both,yes,both,both,yes,helpful,yes,,yes,both,,,,,,yes,yes,helpful,yes,yes,4,5,4,4,3,3,2,2,2,2,2,2,2,2,2,3,1,0,2,2,2,2,2,2,0,0,7,8,6,1,1,0,1,3,1,4,Female,China,4,6,0,
,2020-04-05 01:16:01,Chinese,0,0,0,0,0,1,2,0,0,0,0,0,0,-1,0,0,0,3,1,1,4,2,1,1,1,1,1,1,helpful,helpful,helpful,helpful,both,yes,helpful,helpful,yes,helpful,yes,helpful,helpful,helpful,helpful,yes,helpful,yes,yes,yes,yes,yes,4,4,4,4,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,0,2,0,0,1,1,9,9,9,1,3,0,1,4,0,3,Male,China,3,6,0,
,2020-04-05 02:56:22,Chinese,0,0,0,0,0,1,2,-1,-1,-1,1,0,-1,-1,0,1,1,2,2,0,4,3,2,2,2,2,2,1,helpful,yes,yes,helpful,yes,yes,yes,both,both,helpful,both,yes,yes,helpful,yes,yes,both,both,yes,helpful,yes,yes,5,5,5,5,5,5,5,5,5,5,2,2,0,1,1,1,1,0,2,2,1,1,1,1,1,0,8,8,8,1,10,1,1,3,1,4,Male,China,2,3,1,
,2020-04-05 03:09:28,Chinese,0,0,0,0,0,1,2,1,0,0,1,1,1,1,1,0,0,4,2,2,4,2,1,1,1,1,1,-1,yes,helpful,helpful,helpful,yes,yes,helpful,yes,yes,,yes,yes,yes,helpful,,,helpful,,helpful,,,helpful,4,4,4,4,4,4,4,4,4,4,3,1,1,1,1,1,2,3,3,1,1,1,1,1,2,2,6,8,8,1,18,0,1,4,1,6,Male,China,2,3,0,1
,2020-04-05 03:13:24,Chinese,0,0,0,0,0,1,2,-1,0,0,1,-1,-1,-1,-1,1,,4,4,2,4,4,-2,3,-2,3,-2,-2,helpful,helpful,yes,yes,yes,yes,yes,yes,yes,helpful,yes,yes,helpful,helpful,helpful,helpful,yes,yes,yes,yes,yes,yes,4,4,4,4,2,4,4,4,4,2,3,1,1,1,1,2,1,2,2,2,3,3,3,3,3,-3,8,9,2,0,3,0.2,1,5,1,5,Male,China,4,3,0,
,2020-04-05 05:04:12,Chinese,0,0,0,0,0,1,2,-1,-1,-1,0,-1,-1,0,1,0,0,4,1,0,4,1,-1,3,3,3,3,3,helpful,yes,helpful,helpful,yes,yes,yes,both,yes,helpful,helpful,yes,yes,helpful,helpful,helpful,helpful,helpful,yes,helpful,helpful,yes,4,3,2,2,4,3,2,3,4,3,3,2,1,2,2,2,1,1,3,1,2,2,1,2,2,2,8,7,8,1,15,1,1,4,2,5,Male,China,2,3,0,
,2020-04-05 05:20:47,Chinese,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,2,0,1,5,0,3,Male,China,2,3,0,
,2020-04-05 06:52:58,Chinese,0,0,0,0,0,1,2,1,1,1,1,0,-1,1,0,0,,3,-99,-99,4,3,-1,2,2,2,-3,-3,helpful,helpful,helpful,helpful,helpful,helpful,helpful,helpful,both,helpful,yes,helpful,helpful,helpful,helpful,helpful,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,7,6,7,1,2,0,1,3,0,3,Male,China,3,1,0,
,2020-04-05 06:56:26,Chinese,0,0,0,0,0,1,1,0,0,0,1,-1,-1,-1,0,1,0,4,0,2,4,4,1,3,3,3,3,3,yes,helpful,yes,helpful,helpful,yes,yes,yes,both,helpful,yes,yes,yes,helpful,helpful,helpful,helpful,yes,yes,both,yes,yes,4,4,4,4,4,4,4,4,4,4,2,2,0,2,2,2,1,0,2,2,2,2,2,2,2,0,7,7,7,1,1,0,1,3,0,3,Male,China,3,5,0,
,2020-04-05 11:11:59,Chinese,0,0,0,0,0,1,3,-1,-1,-1,0,-1,0,-1,0,0,,2,2,-99,4,-99,3,3,3,3,3,3,,,,,,,,,yes,,,,,,,,,,,,,,4,4,4,4,4,5,5,5,5,5,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,8,7,8,0,5,0,1,3,0,3,Female,China,2,4,0,
,2020-04-06 03:43:31,Chinese,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,,2,4,2,4,3,2,2,2,2,2,2,yes,yes,yes,helpful,yes,yes,yes,yes,yes,helpful,yes,yes,yes,helpful,helpful,helpful,helpful,yes,helpful,yes,yes,yes,5,5,5,5,5,3,3,4,4,3,4,0,0,1,1,1,2,0,3,1,1,1,1,1,2,0,10,8,8,1,4,,1,4,,3,Male,China,2,4,0,1
